item,itemLabel,parent,parentLabel,genderLabel,article
http://www.wikidata.org/entity/Q381700,"Pavlos, Crown Prince of Greece",http://www.wikidata.org/entity/Q564889,Queen Anne-Marie of Greece,male,"https://en.wikipedia.org/wiki/Pavlos,_Crown_Prince_of_Greece"
http://www.wikidata.org/entity/Q292274,Princess Theodora of Greece and Denmark,http://www.wikidata.org/entity/Q564889,Queen Anne-Marie of Greece,female,https://en.wikipedia.org/wiki/Princess_Theodora_of_Greece_and_Denmark_(born_1983)
http://www.wikidata.org/entity/Q265691,Princess Nathalie of Sayn-Wittgenstein-Berleburg,http://www.wikidata.org/entity/Q817052,Princess Benedikte of Denmark,female,https://en.wikipedia.org/wiki/Princess_Nathalie_of_Sayn-Wittgenstein-Berleburg
http://www.wikidata.org/entity/Q1966130,Prince Philippos of Greece and Denmark,http://www.wikidata.org/entity/Q564889,Queen Anne-Marie of Greece,male,https://en.wikipedia.org/wiki/Prince_Philippos_of_Greece_and_Denmark
http://www.wikidata.org/entity/Q583639,Prince Nikolaos of Greece and Denmark,http://www.wikidata.org/entity/Q564889,Queen Anne-Marie of Greece,male,https://en.wikipedia.org/wiki/Prince_Nikolaos_of_Greece_and_Denmark
http://www.wikidata.org/entity/Q1797989,Princess Alexandra of Sayn-Wittgenstein-Berleburg,http://www.wikidata.org/entity/Q817052,Princess Benedikte of Denmark,female,https://en.wikipedia.org/wiki/Princess_Alexandra_of_Sayn-Wittgenstein-Berleburg
http://www.wikidata.org/entity/Q1797936,"Gustav, 7th Prince of Sayn-Wittgenstein-Berleburg",http://www.wikidata.org/entity/Q817052,Princess Benedikte of Denmark,male,"https://en.wikipedia.org/wiki/Gustav,_7th_Prince_of_Sayn-Wittgenstein-Berleburg"
http://www.wikidata.org/entity/Q2468206,Grand Duke George Mikhailovich of Russia,http://www.wikidata.org/entity/Q538532,Grand Duchess Maria Vladimirovna of Russia,male,https://en.wikipedia.org/wiki/Grand_Duke_George_Mikhailovich_of_Russia
http://www.wikidata.org/entity/Q75317573,Prince Hugo de Bourbon de Parme,http://www.wikidata.org/entity/Q75317570,Brigitte Klynstra,male,https://en.wikipedia.org/wiki/Prince_Hugo_de_Bourbon_de_Parme
http://www.wikidata.org/entity/Q76254812,Louis Windsor,http://www.wikidata.org/entity/Q6350285,Lady Paola Windsor,male,https://en.wikipedia.org/wiki/Louis_Windsor
http://www.wikidata.org/entity/Q76249585,Maud Windsor,http://www.wikidata.org/entity/Q2631078,Sophie Winkleman,female,https://en.wikipedia.org/wiki/Maud_Windsor
http://www.wikidata.org/entity/Q45319451,Tatiana von Preussen,http://www.wikidata.org/entity/Q75381594,Prince Andreas of Prussia,female,https://en.wikipedia.org/wiki/Tatiana_von_Preussen
http://www.wikidata.org/entity/Q45319451,Tatiana von Preussen,http://www.wikidata.org/entity/Q75383387,Alexandra Blahova,female,https://en.wikipedia.org/wiki/Tatiana_von_Preussen
http://www.wikidata.org/entity/Q76306742,Isabella Windsor,http://www.wikidata.org/entity/Q2631078,Sophie Winkleman,female,https://en.wikipedia.org/wiki/Isabella_Windsor
http://www.wikidata.org/entity/Q2677,Wilhelm II,http://www.wikidata.org/entity/Q58600,"Frederick III, German Emperor",male,https://en.wikipedia.org/wiki/Wilhelm_II
http://www.wikidata.org/entity/Q18363,Alfonso XIII,http://www.wikidata.org/entity/Q538125,Maria Christina of Austria,male,https://en.wikipedia.org/wiki/Alfonso_XIII
http://www.wikidata.org/entity/Q50998,Prince Adalbert of Prussia,http://www.wikidata.org/entity/Q161247,Augusta Victoria of Schleswig-Holstein,male,https://en.wikipedia.org/wiki/Prince_Adalbert_of_Prussia_(1884%E2%80%931948)
http://www.wikidata.org/entity/Q18363,Alfonso XIII,http://www.wikidata.org/entity/Q32347,Alfonso XII of Spain,male,https://en.wikipedia.org/wiki/Alfonso_XIII
http://www.wikidata.org/entity/Q50998,Prince Adalbert of Prussia,http://www.wikidata.org/entity/Q2677,Wilhelm II,male,https://en.wikipedia.org/wiki/Prince_Adalbert_of_Prussia_(1884%E2%80%931948)
http://www.wikidata.org/entity/Q57529,Princess Viktoria Luise of Prussia,http://www.wikidata.org/entity/Q2677,Wilhelm II,female,https://en.wikipedia.org/wiki/Princess_Victoria_Louise_of_Prussia
http://www.wikidata.org/entity/Q2677,Wilhelm II,http://www.wikidata.org/entity/Q116728,"Victoria, Princess Royal",male,https://en.wikipedia.org/wiki/Wilhelm_II
http://www.wikidata.org/entity/Q57621,"Wilhelm, German Crown Prince",http://www.wikidata.org/entity/Q2677,Wilhelm II,male,"https://en.wikipedia.org/wiki/Wilhelm,_German_Crown_Prince"
http://www.wikidata.org/entity/Q57529,Princess Viktoria Luise of Prussia,http://www.wikidata.org/entity/Q161247,Augusta Victoria of Schleswig-Holstein,female,https://en.wikipedia.org/wiki/Princess_Victoria_Louise_of_Prussia
http://www.wikidata.org/entity/Q58777,Prince August Wilhelm of Prussia,http://www.wikidata.org/entity/Q2677,Wilhelm II,male,https://en.wikipedia.org/wiki/Prince_August_Wilhelm_of_Prussia
http://www.wikidata.org/entity/Q60371,Prince Joachim of Prussia,http://www.wikidata.org/entity/Q2677,Wilhelm II,male,https://en.wikipedia.org/wiki/Prince_Joachim_of_Prussia
http://www.wikidata.org/entity/Q57621,"Wilhelm, German Crown Prince",http://www.wikidata.org/entity/Q161247,Augusta Victoria of Schleswig-Holstein,male,"https://en.wikipedia.org/wiki/Wilhelm,_German_Crown_Prince"
http://www.wikidata.org/entity/Q61079,"Ernst August, Prince of Hanover",http://www.wikidata.org/entity/Q57672,"Ernst August, Duke of Brunswick",male,https://en.wikipedia.org/wiki/Prince_Ernest_Augustus_of_Hanover_(born_1914)
http://www.wikidata.org/entity/Q67038,Prince Wolfgang of Hesse,http://www.wikidata.org/entity/Q61338,Princess Margaret of Prussia,male,https://en.wikipedia.org/wiki/Prince_Wolfgang_of_Hesse
http://www.wikidata.org/entity/Q80976,"Prince Philip, Duke of Edinburgh",http://www.wikidata.org/entity/Q116062,Princess Alice of Battenberg,male,"https://en.wikipedia.org/wiki/Prince_Philip,_Duke_of_Edinburgh"
http://www.wikidata.org/entity/Q26455,Fernand Sanz,http://www.wikidata.org/entity/Q32347,Alfonso XII of Spain,male,https://en.wikipedia.org/wiki/Fernand_Sanz
http://www.wikidata.org/entity/Q61079,"Ernst August, Prince of Hanover",http://www.wikidata.org/entity/Q57529,Princess Viktoria Luise of Prussia,male,https://en.wikipedia.org/wiki/Prince_Ernest_Augustus_of_Hanover_(born_1914)
http://www.wikidata.org/entity/Q60741,"Prince Philipp, Landgrave of Hesse",http://www.wikidata.org/entity/Q61338,Princess Margaret of Prussia,male,"https://en.wikipedia.org/wiki/Philipp,_Landgrave_of_Hesse"
http://www.wikidata.org/entity/Q57569,Prince Henry of Prussia,http://www.wikidata.org/entity/Q58600,"Frederick III, German Emperor",male,https://en.wikipedia.org/wiki/Prince_Henry_of_Prussia_(born_1862)
http://www.wikidata.org/entity/Q61242,Prince Oskar of Prussia,http://www.wikidata.org/entity/Q2677,Wilhelm II,male,https://en.wikipedia.org/wiki/Prince_Oskar_of_Prussia
http://www.wikidata.org/entity/Q61351,Frederica of Hanover,http://www.wikidata.org/entity/Q57672,"Ernst August, Duke of Brunswick",female,https://en.wikipedia.org/wiki/Frederica_of_Hanover
http://www.wikidata.org/entity/Q58670,Princess Charlotte of Prussia,http://www.wikidata.org/entity/Q116728,"Victoria, Princess Royal",female,https://en.wikipedia.org/wiki/Princess_Charlotte_of_Prussia
http://www.wikidata.org/entity/Q57672,"Ernst August, Duke of Brunswick",http://www.wikidata.org/entity/Q217504,"Thyra, Crown Princess of Hanover",male,"https://en.wikipedia.org/wiki/Ernest_Augustus,_Duke_of_Brunswick"
http://www.wikidata.org/entity/Q58777,Prince August Wilhelm of Prussia,http://www.wikidata.org/entity/Q161247,Augusta Victoria of Schleswig-Holstein,male,https://en.wikipedia.org/wiki/Prince_August_Wilhelm_of_Prussia
http://www.wikidata.org/entity/Q60371,Prince Joachim of Prussia,http://www.wikidata.org/entity/Q161247,Augusta Victoria of Schleswig-Holstein,male,https://en.wikipedia.org/wiki/Prince_Joachim_of_Prussia
http://www.wikidata.org/entity/Q26455,Fernand Sanz,http://www.wikidata.org/entity/Q5384669,Elena Sanz,male,https://en.wikipedia.org/wiki/Fernand_Sanz
http://www.wikidata.org/entity/Q61777,Prince Georg Wilhelm of Hanover,http://www.wikidata.org/entity/Q57672,"Ernst August, Duke of Brunswick",male,https://en.wikipedia.org/wiki/Prince_George_William_of_Hanover
http://www.wikidata.org/entity/Q61351,Frederica of Hanover,http://www.wikidata.org/entity/Q57529,Princess Viktoria Luise of Prussia,female,https://en.wikipedia.org/wiki/Frederica_of_Hanover
http://www.wikidata.org/entity/Q61242,Prince Oskar of Prussia,http://www.wikidata.org/entity/Q161247,Augusta Victoria of Schleswig-Holstein,male,https://en.wikipedia.org/wiki/Prince_Oskar_of_Prussia
http://www.wikidata.org/entity/Q57672,"Ernst August, Duke of Brunswick",http://www.wikidata.org/entity/Q437001,"Ernst August, Crown Prince of Hanover",male,"https://en.wikipedia.org/wiki/Ernest_Augustus,_Duke_of_Brunswick"
http://www.wikidata.org/entity/Q58670,Princess Charlotte of Prussia,http://www.wikidata.org/entity/Q58600,"Frederick III, German Emperor",female,https://en.wikipedia.org/wiki/Princess_Charlotte_of_Prussia
http://www.wikidata.org/entity/Q61777,Prince Georg Wilhelm of Hanover,http://www.wikidata.org/entity/Q57529,Princess Viktoria Luise of Prussia,male,https://en.wikipedia.org/wiki/Prince_George_William_of_Hanover
http://www.wikidata.org/entity/Q92141,Prince Wilhelm-Karl of Prussia,http://www.wikidata.org/entity/Q772541,Countess Ina Marie von Bassewitz,male,https://en.wikipedia.org/wiki/Wilhelm_Karl_Prinz_von_Preussen
http://www.wikidata.org/entity/Q151742,Alexander of Greece,http://www.wikidata.org/entity/Q155822,Sophia of Prussia,male,https://en.wikipedia.org/wiki/Alexander_of_Greece
http://www.wikidata.org/entity/Q63093,Prince Waldemar of Prussia,http://www.wikidata.org/entity/Q233990,Princess Irene of Hesse and by Rhine,male,https://en.wikipedia.org/wiki/Prince_Waldemar_of_Prussia_(born_1889)
http://www.wikidata.org/entity/Q62056,Prince Eitel Friedrich of Prussia,http://www.wikidata.org/entity/Q161247,Augusta Victoria of Schleswig-Holstein,male,https://en.wikipedia.org/wiki/Prince_Eitel_Friedrich_of_Prussia
http://www.wikidata.org/entity/Q57569,Prince Henry of Prussia,http://www.wikidata.org/entity/Q116728,"Victoria, Princess Royal",male,https://en.wikipedia.org/wiki/Prince_Henry_of_Prussia_(born_1862)
http://www.wikidata.org/entity/Q152935,George II of Greece,http://www.wikidata.org/entity/Q155822,Sophia of Prussia,male,https://en.wikipedia.org/wiki/George_II_of_Greece
http://www.wikidata.org/entity/Q63093,Prince Waldemar of Prussia,http://www.wikidata.org/entity/Q57569,Prince Henry of Prussia,male,https://en.wikipedia.org/wiki/Prince_Waldemar_of_Prussia_(born_1889)
http://www.wikidata.org/entity/Q62056,Prince Eitel Friedrich of Prussia,http://www.wikidata.org/entity/Q2677,Wilhelm II,male,https://en.wikipedia.org/wiki/Prince_Eitel_Friedrich_of_Prussia
http://www.wikidata.org/entity/Q155394,Paul of Greece,http://www.wikidata.org/entity/Q155822,Sophia of Prussia,male,https://en.wikipedia.org/wiki/Paul_of_Greece
http://www.wikidata.org/entity/Q60382,Princess Viktoria of Prussia,http://www.wikidata.org/entity/Q58600,"Frederick III, German Emperor",female,https://en.wikipedia.org/wiki/Princess_Viktoria_of_Prussia
http://www.wikidata.org/entity/Q60382,Princess Viktoria of Prussia,http://www.wikidata.org/entity/Q116728,"Victoria, Princess Royal",female,https://en.wikipedia.org/wiki/Princess_Viktoria_of_Prussia
http://www.wikidata.org/entity/Q61243,Princess Alexandra of Hanover,http://www.wikidata.org/entity/Q437001,"Ernst August, Crown Prince of Hanover",female,https://en.wikipedia.org/wiki/Princess_Alexandra_of_Hanover_(born_1882)
http://www.wikidata.org/entity/Q61243,Princess Alexandra of Hanover,http://www.wikidata.org/entity/Q217504,"Thyra, Crown Princess of Hanover",female,https://en.wikipedia.org/wiki/Princess_Alexandra_of_Hanover_(born_1882)
http://www.wikidata.org/entity/Q64704,Prince Sigismund of Prussia,http://www.wikidata.org/entity/Q233990,Princess Irene of Hesse and by Rhine,male,https://en.wikipedia.org/wiki/Prince_Sigismund_of_Prussia_(born_1896)
http://www.wikidata.org/entity/Q61338,Princess Margaret of Prussia,http://www.wikidata.org/entity/Q58600,"Frederick III, German Emperor",female,https://en.wikipedia.org/wiki/Princess_Margaret_of_Prussia
http://www.wikidata.org/entity/Q64704,Prince Sigismund of Prussia,http://www.wikidata.org/entity/Q57569,Prince Henry of Prussia,male,https://en.wikipedia.org/wiki/Prince_Sigismund_of_Prussia_(born_1896)
http://www.wikidata.org/entity/Q162177,Helen of Greece and Denmark,http://www.wikidata.org/entity/Q155822,Sophia of Prussia,female,https://en.wikipedia.org/wiki/Helen_of_Greece_and_Denmark
http://www.wikidata.org/entity/Q61338,Princess Margaret of Prussia,http://www.wikidata.org/entity/Q116728,"Victoria, Princess Royal",female,https://en.wikipedia.org/wiki/Princess_Margaret_of_Prussia
http://www.wikidata.org/entity/Q160001,Victoria Eugenie of Battenberg,http://www.wikidata.org/entity/Q158140,Princess Beatrice of the United Kingdom,female,https://en.wikipedia.org/wiki/Victoria_Eugenie_of_Battenberg
http://www.wikidata.org/entity/Q129179,"María de las Mercedes, Princess of Asturias",http://www.wikidata.org/entity/Q538125,Maria Christina of Austria,female,"https://en.wikipedia.org/wiki/Mar%C3%ADa_de_las_Mercedes,_Princess_of_Asturias"
http://www.wikidata.org/entity/Q160001,Victoria Eugenie of Battenberg,http://www.wikidata.org/entity/Q444347,Prince Henry of Battenberg,female,https://en.wikipedia.org/wiki/Victoria_Eugenie_of_Battenberg
http://www.wikidata.org/entity/Q129179,"María de las Mercedes, Princess of Asturias",http://www.wikidata.org/entity/Q32347,Alfonso XII of Spain,female,"https://en.wikipedia.org/wiki/Mar%C3%ADa_de_las_Mercedes,_Princess_of_Asturias"
http://www.wikidata.org/entity/Q152099,Constantine I of Greece,http://www.wikidata.org/entity/Q17142,George I of Greece,male,https://en.wikipedia.org/wiki/Constantine_I_of_Greece
http://www.wikidata.org/entity/Q155822,Sophia of Prussia,http://www.wikidata.org/entity/Q116728,"Victoria, Princess Royal",female,https://en.wikipedia.org/wiki/Sophia_of_Prussia
http://www.wikidata.org/entity/Q152099,Constantine I of Greece,http://www.wikidata.org/entity/Q155178,Olga Constantinovna of Russia,male,https://en.wikipedia.org/wiki/Constantine_I_of_Greece
http://www.wikidata.org/entity/Q155822,Sophia of Prussia,http://www.wikidata.org/entity/Q58600,"Frederick III, German Emperor",female,https://en.wikipedia.org/wiki/Sophia_of_Prussia
http://www.wikidata.org/entity/Q156531,Prince Andrew of Greece and Denmark,http://www.wikidata.org/entity/Q17142,George I of Greece,male,https://en.wikipedia.org/wiki/Prince_Andrew_of_Greece_and_Denmark
http://www.wikidata.org/entity/Q156531,Prince Andrew of Greece and Denmark,http://www.wikidata.org/entity/Q155178,Olga Constantinovna of Russia,male,https://en.wikipedia.org/wiki/Prince_Andrew_of_Greece_and_Denmark
http://www.wikidata.org/entity/Q170160,Prince Nicholas of Greece and Denmark,http://www.wikidata.org/entity/Q17142,George I of Greece,male,https://en.wikipedia.org/wiki/Prince_Nicholas_of_Greece_and_Denmark
http://www.wikidata.org/entity/Q170396,Prince George of Greece and Denmark,http://www.wikidata.org/entity/Q17142,George I of Greece,male,https://en.wikipedia.org/wiki/Prince_George_of_Greece_and_Denmark
http://www.wikidata.org/entity/Q170396,Prince George of Greece and Denmark,http://www.wikidata.org/entity/Q155178,Olga Constantinovna of Russia,male,https://en.wikipedia.org/wiki/Prince_George_of_Greece_and_Denmark
http://www.wikidata.org/entity/Q170160,Prince Nicholas of Greece and Denmark,http://www.wikidata.org/entity/Q155178,Olga Constantinovna of Russia,male,https://en.wikipedia.org/wiki/Prince_Nicholas_of_Greece_and_Denmark
http://www.wikidata.org/entity/Q269493,Infanta Beatriz of Spain,http://www.wikidata.org/entity/Q160001,Victoria Eugenie of Battenberg,female,https://en.wikipedia.org/wiki/Infanta_Beatriz_of_Spain
http://www.wikidata.org/entity/Q236965,Amélie of Orléans,http://www.wikidata.org/entity/Q354477,"Prince Philippe, Count of Paris",female,https://en.wikipedia.org/wiki/Am%C3%A9lie_of_Orl%C3%A9ans
http://www.wikidata.org/entity/Q232732,Princess Maria of Greece and Denmark,http://www.wikidata.org/entity/Q17142,George I of Greece,female,https://en.wikipedia.org/wiki/Princess_Maria_of_Greece_and_Denmark
http://www.wikidata.org/entity/Q232728,Princess Alexandra of Greece and Denmark,http://www.wikidata.org/entity/Q17142,George I of Greece,female,https://en.wikipedia.org/wiki/Princess_Alexandra_of_Greece_and_Denmark
http://www.wikidata.org/entity/Q177769,Princess Feodora of Saxe-Meiningen,http://www.wikidata.org/entity/Q58670,Princess Charlotte of Prussia,female,https://en.wikipedia.org/wiki/Princess_Feodora_of_Saxe-Meiningen
http://www.wikidata.org/entity/Q255389,Infanta Maria Teresa Isabel of Spain,http://www.wikidata.org/entity/Q538125,Maria Christina of Austria,female,https://en.wikipedia.org/wiki/Infanta_Mar%C3%ADa_Teresa_of_Spain
http://www.wikidata.org/entity/Q236965,Amélie of Orléans,http://www.wikidata.org/entity/Q242879,Princess María Isabel of Orléans,female,https://en.wikipedia.org/wiki/Am%C3%A9lie_of_Orl%C3%A9ans
http://www.wikidata.org/entity/Q232732,Princess Maria of Greece and Denmark,http://www.wikidata.org/entity/Q155178,Olga Constantinovna of Russia,female,https://en.wikipedia.org/wiki/Princess_Maria_of_Greece_and_Denmark
http://www.wikidata.org/entity/Q337477,"Alexander Mountbatten, 1st Marquess of Carisbrooke",http://www.wikidata.org/entity/Q158140,Princess Beatrice of the United Kingdom,male,"https://en.wikipedia.org/wiki/Alexander_Mountbatten,_1st_Marquess_of_Carisbrooke"
http://www.wikidata.org/entity/Q313857,"Infante Juan, Count of Barcelona",http://www.wikidata.org/entity/Q160001,Victoria Eugenie of Battenberg,male,"https://en.wikipedia.org/wiki/Infante_Juan,_Count_of_Barcelona"
http://www.wikidata.org/entity/Q232728,Princess Alexandra of Greece and Denmark,http://www.wikidata.org/entity/Q155178,Olga Constantinovna of Russia,female,https://en.wikipedia.org/wiki/Princess_Alexandra_of_Greece_and_Denmark
http://www.wikidata.org/entity/Q260525,Princess Hélène of Orléans,http://www.wikidata.org/entity/Q242879,Princess María Isabel of Orléans,female,https://en.wikipedia.org/wiki/Princess_H%C3%A9l%C3%A8ne_of_Orl%C3%A9ans
